scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1364,v3_request_009540,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:41:34+08:00,杭州,premium,soft,6400,8200,11100,6392,4800,7200,below,ok,1.8838,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1365,v3_request_011528,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:45:28+08:00,长沙,premium,soft,24100,31000,43600,24258,18100,27000,below,ok,1.4131,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1366,v3_request_009546,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:50:35+08:00,上海,comfortable,soft,15700,10600,14000,15312,11000,17300,above,ok,1.2406,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1367,v3_request_011536,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:51:05+08:00,北京,premium,soft,9300,10800,15400,9298,7000,10400,below,ok,2.1009,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1368,v3_request_010547,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:52:22+08:00,成都,premium,soft,25000,36800,50600,25918,18800,28000,below,ok,1.2961,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1369,v3_request_010541,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:52:53+08:00,西安,comfortable,soft,24900,27500,36100,23955,17400,27400,below,ok,1.2157,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1370,v3_request_010548,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:53:54+08:00,西安,premium,soft,4900,6300,8100,4864,3700,5500,below,ok,1.2449,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1371,v3_request_010551,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:54:23+08:00,北京,premium,soft,11100,15200,20400,11083,8300,12400,below,ok,2.308,True,38
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1372,v3_request_009550,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:54:47+08:00,深圳,premium,soft,15600,17900,24800,15440,11700,17500,below,ok,1.536,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1373,v3_request_011558,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T02:58:06+08:00,深圳,premium,soft,13900,20300,27200,14431,10400,15600,below,ok,1.8254,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1374,v3_request_009559,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T02:59:49+08:00,杭州,comfortable,soft,13300,12900,17000,13903,9300,14600,ok,ok,1.4953,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1375,v3_request_011554,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:01:28+08:00,哈尔滨,comfortable,soft,13100,13800,18900,12420,9200,14400,below,ok,1.2656,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1376,v3_request_010556,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:02:07+08:00,厦门,comfortable,soft,9800,10500,14300,9368,6900,10800,below,ok,1.1812,True,31
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1377,v3_request_010555,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:04:15+08:00,杭州,premium,soft,11500,10900,15500,11428,8600,12900,ok,ok,1.3487,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1378,v3_request_011557,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:05:28+08:00,宁波,premium,soft,11900,10300,14600,11871,8900,13300,ok,ok,1.6591,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1379,v3_request_009563,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:06:15+08:00,三亚,comfortable,soft,15200,16300,21000,14424,10600,16700,below,ok,1.6656,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1380,v3_request_010560,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:06:56+08:00,上海,comfortable,soft,5900,5600,6900,5879,4100,6500,ok,ok,1.8195,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1381,v3_request_010561,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:07:08+08:00,苏州,premium,soft,30300,34300,46900,30104,22700,33900,below,ok,1.1626,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1382,v3_request_010565,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:10:27+08:00,泉州,comfortable,soft,5200,4600,6300,5396,3600,5700,ok,ok,1.4569,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1383,v3_request_010572,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:11:29+08:00,青岛,premium,soft,10500,14600,20900,10292,7900,11800,below,ok,1.3234,True,35
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1384,v3_request_010562,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:12:53+08:00,厦门,comfortable,soft,13700,14500,19600,13180,9600,15100,below,ok,1.494,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1385,v3_request_011573,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:13:34+08:00,北京,comfortable,soft,8000,8300,11500,8008,5600,8800,below,ok,1.9574,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1386,v3_request_010569,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:17:53+08:00,成都,comfortable,soft,13100,12200,16400,13048,9200,14400,ok,ok,1.5815,True,37
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1387,v3_request_010575,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:20:28+08:00,长沙,comfortable,soft,12400,12000,15800,12828,8700,13600,ok,ok,1.4389,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1388,v3_request_010580,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:22:59+08:00,西安,premium,soft,10100,13000,18200,10016,7600,11300,below,ok,1.4165,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1389,v3_request_010587,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:27:49+08:00,郑州,comfortable,soft,16500,12900,17500,16932,11600,18200,ok,ok,1.3025,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1390,v3_request_009584,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:28:24+08:00,广州,premium,soft,18600,21200,28100,18600,14000,20800,below,ok,1.2091,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1391,v3_request_011585,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:30:34+08:00,杭州,comfortable,soft,9800,11600,15700,9948,6900,10800,below,ok,1.8592,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1392,v3_request_009590,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:30:55+08:00,北京,comfortable,soft,10800,11800,15300,10618,7600,11900,below,ok,1.6767,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1393,v3_request_009593,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:32:00+08:00,苏州,premium,soft,15400,22100,30000,15730,11600,17200,below,ok,1.5968,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1394,v3_request_010579,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:34:07+08:00,杭州,comfortable,soft,10500,9600,13100,10542,7300,11600,ok,ok,1.3381,True,39
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1395,v3_request_010589,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:36:14+08:00,深圳,premium,soft,9400,13000,18200,9456,7000,10500,below,ok,1.751,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1396,v3_request_010596,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:36:57+08:00,北京,premium,soft,16200,21000,27900,16240,12200,18100,below,ok,1.9646,True,40
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1397,v3_request_011594,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:37:22+08:00,青岛,premium,soft,4500,4800,6400,4660,3400,5000,below,ok,1.3391,True,36
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1398,v3_request_009602,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:41:26+08:00,南京,comfortable,soft,20600,18300,23000,19874,14400,22700,ok,ok,1.2313,True,32
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1399,v3_request_009599,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,budget_supplement,2026-05-08T03:42:06+08:00,北京,comfortable,soft,10200,9200,12600,10124,7100,11200,ok,ok,1.4224,True,33
active,budget_supplement_bg503_20260507_overnight,training/data/v3/sft/records.jsonl,1400,v3_request_010595,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,budget_supplement,2026-05-08T03:43:50+08:00,长沙,comfortable,soft,12200,13100,18100,12108,8500,13400,below,ok,1.3879,True,40
